"UserAvatar href","avatar-image src","board-link","board-link href","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","full-body 2","full-body 3","full-body 4","full-body 5","show-less-body","author","author 2","badges src","badges src 2","badges src 3","post-image src","time","views-image src","views-count","kudo-image src","kudo-count","reply-image src","reply-count"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/25521","https://community.infineon.com/legacyfs/online/infineon/avatars/a1001_0.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","how to calculate time for read from the values in datasheet for NOR S25F...","https://community.infineon.com/t5/Nor-Flash/how-to-calculate-time-for-read-from-the-values-in-datasheet-for-NOR-S25FL256S/td-p/32529","Hi,      I got confused with calculating timing for read from the values mentioned in the datasheet for S25FL256S NOR flash. Can u please help. I want...","Show More","https://community.infineon.com/","Hi,","I got confused with calculating timing for read from the values mentioned in the datasheet for S25FL256S NOR flash. Can u please help. I want in ns or us not in Mbytes/s. I am getting confused here because of clock rate is also given. This may be simple but im missing something here.","","","","Show Less","By","hatgc_4010396","","","","https://community.infineon.com/html/assets/calender.svg","2019/2/20","https://community.infineon.com/html/assets/view.svg","1363","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","4"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/21081","https://community.infineon.com/legacyfs/online/infineon/avatars/a1015_14.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","NOR Flash","https://community.infineon.com/t5/Nor-Flash/NOR-Flash/td-p/36614","Hi,I am using S25FL512SDSMFBG10 in my design, what is the maximum junction temperature I have to consider?Also the Active Power Supply Current (WRR) (...","Show More","https://community.infineon.com/","Hi,","I am using S25FL512SDSMFBG10 in my design, what is the maximum junction temperature I have to consider?","","Also the Active Power Supply Current (WRR) (ICC3) specified in the datasheet is applicable to the maximum frequency  of operation?","","Show Less","By","alyoc_3981891","","","","https://community.infineon.com/html/assets/calender.svg","2019/1/10","https://community.infineon.com/html/assets/view.svg","1038","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","8"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/32179","https://community.infineon.com/legacyfs/online/infineon/avatars/a1009_8.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S25FL256L Low Level Driver (LLD)","https://community.infineon.com/t5/Nor-Flash/S25FL256L-Low-Level-Driver-LLD/td-p/169348","Is SLLD 13.2.1 the correct LLD for the S25FL256L?I've downloaded the Spansion_SLLD_13.2.1 from the web site but I don't see how to select the FL_L har...","Show More","https://community.infineon.com/","Is SLLD 13.2.1 the correct LLD for the S25FL256L?","","I've downloaded the Spansion_SLLD_13.2.1 from the web site but I don't see how to select the FL_L hardware in that driver set.  If this is the correct set, which hardware device should I select?","","","Show Less","By","lopac_4073346","","","","https://community.infineon.com/html/assets/calender.svg","2019/2/26","https://community.infineon.com/html/assets/view.svg","584","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/32339","https://community.infineon.com/legacyfs/online/infineon/avatars/a1008_7.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","info on lead forming","https://community.infineon.com/t5/Nor-Flash/info-on-lead-forming/td-p/237497","We are planning on using a CYRS16b256 nor flash that comes in a 36 lead flat pack with unformed leads. How do we form the leads and develop a footprin...","Show More","https://community.infineon.com/","We are planning on using a CYRS16b256 nor flash that comes in a 36 lead flat pack with unformed leads. How do we form the leads and develop a footprint for the part with formed leads?","","","","","Show Less","By","griv_4079901","","","","https://community.infineon.com/html/assets/calender.svg","2019/2/28","https://community.infineon.com/html/assets/view.svg","400","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/26322","https://community.infineon.com/legacyfs/online/infineon/avatars/a1018_17.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S25FL128L writing sequence","https://community.infineon.com/t5/Nor-Flash/S25FL128L-writing-sequence/td-p/230998","hello,i am trying to read and write data to S25FL128 NOR Flash(defaults mode is QUAD) with STM32L4R5ZI controller.i am able to read device id, but whe...","Show More","https://community.infineon.com/","hello,","i am trying to read and write data to S25FL128 NOR Flash(defaults mode is QUAD) with STM32L4R5ZI controller.","","i am able to read device id, but when i trying to send write enable command and after that reading command for the status register 1 ,and then waiting for the WEL bit to be set in status  register 1, code returns ""HAL_Error"" status.","sCommand.InstructionMode      = HAL_OSPI_INSTRUCTION_1_LINE;","Show Less","By","vishc_4020611","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","","","https://community.infineon.com/html/assets/calender.svg","2019/2/11","https://community.infineon.com/html/assets/view.svg","2171","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","4"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/31724","https://community.infineon.com/legacyfs/online/infineon/avatars/a1035_34.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Patch for Linux 4.0. Artix7 FPGA with S70GL02GS Nor flash.","https://community.infineon.com/t5/Nor-Flash/Patch-for-Linux-4-0-Artix7-FPGA-with-S70GL02GS-Nor-flash/td-p/181954","We are working with artix7 fpga and S70GL02GS flash. But During boot up time, flash probe is failing. So can anyone please help me to resolve the issu...","Show More","https://community.infineon.com/","We are working with artix7 fpga and S70GL02GS flash. But During boot up time, flash probe is failing. So can anyone please help me to resolve the issue.We are using Linux 4.0.0 version.","","","","","Show Less","By","nop_4063016","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","","","https://community.infineon.com/html/assets/calender.svg","2019/2/20","https://community.infineon.com/html/assets/view.svg","853","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","6"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/26848","https://community.infineon.com/legacyfs/online/infineon/avatars/a1018_17.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","What is the maximum junction temperature of the device S25FL256S? The va...","https://community.infineon.com/t5/Nor-Flash/What-is-the-maximum-junction-temperature-of-the-device-S25FL256S-The-value-of/td-p/215489","Hello,         For Thermal Analysis of our design we need the maximum junction temperature of the device S25FL256S. The value has not been mentioned i...","Show More","https://community.infineon.com/","Hello,","","For Thermal Analysis of our design we need the maximum junction temperature of the device S25FL256S. The value has not been mentioned in the datasheet also.","If anyone knows can share in this post.","","Show Less","By","user_4054421","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","https://community.infineon.com/html/assets/calender.svg","2019/2/15","https://community.infineon.com/html/assets/view.svg","939","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/31745","https://community.infineon.com/legacyfs/online/infineon/avatars/a1007_6.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","NOR Flash S70FL01GS, Nordic SDK and ARM chip","https://community.infineon.com/t5/Nor-Flash/NOR-Flash-S70FL01GS-Nordic-SDK-and-ARM-chip/td-p/96433","I am writing firmware to interface with NOR Flash S70FL01GS using Nordic SDK and ARM chip. Where can I find example source for SPI communication with ...","Show More","https://community.infineon.com/","I am writing firmware to interface with NOR Flash S70FL01GS using Nordic SDK and ARM chip. Where can I find example source for SPI communication with NOR Flash?","","","","","Show Less","By","asalc_4066166","","","","https://community.infineon.com/html/assets/calender.svg","2019/2/21","https://community.infineon.com/html/assets/view.svg","623","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/48683","https://community.infineon.com/legacyfs/online/infineon/avatars/a1031_30.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","For S25FL128S, some questions about tests","https://community.infineon.com/t5/Nor-Flash/For-S25FL128S-some-questions-about-tests/td-p/213281","Hi,I am using the flash chip of CYPRESS, S25FL128SAGMFI000,  but I have some questions that I don't understand .After power up, I did the RDSR1 comman...","Show More","https://community.infineon.com/","","","","","","Show Less","By","xiaowei_li_3787","","","","https://community.infineon.com/html/assets/calender.svg","2019/1/28","https://community.infineon.com/html/assets/view.svg","961","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","5"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/26838","https://community.infineon.com/legacyfs/online/infineon/avatars/a1003_2.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Advanced Sector Protection programming","https://community.infineon.com/t5/Nor-Flash/Advanced-Sector-Protection-programming/td-p/140210","how to program Advanced Sector Protection for S29GL128P, need examples","","","","","","","","","By","user_60784","","","","https://community.infineon.com/html/assets/calender.svg","2019/2/15","https://community.infineon.com/html/assets/view.svg","563","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/7826","https://community.infineon.com/t5/image/serverpage/image-id/72224i8550FE633FB43469/image-dimensions/150x150?v=v2","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Can I read data when data is written with ECC invalid?","https://community.infineon.com/t5/Nor-Flash/Can-I-read-data-when-data-is-written-with-ECC-invalid/td-p/123704","Hello,NOR Flash with automatic ECC function will generate valid ECC code when issuing the Write Buffer Programming command.On the other hand, when exe...","Show More","https://community.infineon.com/","Hello,","","NOR Flash with automatic ECC function will generate valid ECC code when issuing the Write Buffer Programming command.","On the other hand, when executing the Single Word Programming command or overwriting data on the same page, the ECC code is invalid.","","Show Less","By","NaMo_1534561","https://community.infineon.com/html/@2EF5C7B39B55487B4E1DAEEF4E0829DE/badge_icons/Reply%20to%20questions_100.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/assets/calender.svg","2019/2/13","https://community.infineon.com/html/assets/view.svg","644","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/48683","https://community.infineon.com/legacyfs/online/infineon/avatars/a1031_30.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","For S25FL128S, Why does the program error happen?","https://community.infineon.com/t5/Nor-Flash/For-S25FL128S-Why-does-the-program-error-happen/td-p/133715","HiI am using the flash chip of CYPRESS,S25FL128SAGNFI000, but I have some questions that i don't understand when I do the simulation.I am doing the si...","Show More","https://community.infineon.com/","","","","","","Show Less","By","xiaowei_li_3787","","","","https://community.infineon.com/html/assets/calender.svg","2018/12/26","https://community.infineon.com/html/assets/view.svg","1227","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","7"
