"UserAvatar href","avatar-image src","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","show-less-body","author 2","badges src","badges src 2","badges src 3","time","views-count","kudo-count","reply-count","full-body 2","full-body 3","full-body 4","full-body 5","full-body 6","full-body 7","full-body 8"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/77511","https://community.infineon.com/t5/image/serverpage/avatar-name/Employee_Logo/avatar-theme/candy/avatar-collection/Employee__Employee/avatar-display-size/profile/version/2?xdesc=1.0","Does Infineon have any ~500W PV inverter demo board available?","https://community.infineon.com/t5/MOSFET-Si-SiC/Does-Infineon-have-any-500W-PV-inverter-demo-board-available/td-p/387590","Hi Infineon Team,
do you have any approx. 500W demo- or eval-board for PV inverter applications available? Ideally with wide-bandgap (SiC/GaN).
Thank ...","Show More","https://community.infineon.com/","Hi Infineon Team,","Show Less","SEK","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2022/12/14","406","0","1","do you have any approx. 500W demo- or eval-board for PV inverter applications available? Ideally with wide-bandgap (SiC/GaN).","Thank you!","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92539","https://community.infineon.com/t5/image/serverpage/avatar-name/lagoon/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","F3L11MR12W2M1_B65","https://community.infineon.com/t5/MOSFET-Si-SiC/F3L11MR12W2M1-B65/td-p/387003","In relation to power module: F3L11MR12W2M1_B65 
PLECS thermal models are available on the Infineon website, however there are 3 XML files correspondin...","Show More","https://community.infineon.com/","In relation to power module:","Show Less","Townsend1234","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2022/12/11","357","0","3","PLECS thermal models are available on the Infineon website, however there are 3 XML files corresponding for IGBT, which XML corresponds to which device inside the package? e.g. which is the SiC MOSFET and which is the Si IGBT?","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92916","https://community.infineon.com/t5/image/serverpage/avatar-name/truck/avatar-theme/candy/avatar-collection/transit/avatar-display-size/profile/version/2?xdesc=1.0","IPT65R033G7XTMA1  replacement","https://community.infineon.com/t5/MOSFET-Si-SiC/IPT65R033G7XTMA1-replacement/td-p/387446","IPT65R033G7XTMA1 is EOL.
Digikey recommends   IPT65R040CFD7XTMA1 but the part is not released yet.    Can you provide a datasheet and production sched...","Show More","https://community.infineon.com/","IPT65R033G7XTMA1 is EOL.","Show Less","nlobo","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/12/13","229","0","1","Digikey recommends   IPT65R040CFD7XTMA1 but the part is not released yet.    Can you provide a datasheet and production schedule.","Is there an alternate in production?","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/83283","https://community.infineon.com/html/@809ED64A7C313CC4C781A2681ADEFC00/assets/image_2021_02_09T14_02_44_651Z.png","tolerance of package &amp; footprint for BSZ215CH","https://community.infineon.com/t5/MOSFET-Si-SiC/tolerance-of-package-amp-footprint-for-BSZ215CH/td-p/387154","Hi,
I'm trying to find the tolerance of package & footprint for BSZ215CH from the home page but i couldn't.
Would you help me get the tolerance of BSZ...","Show More","https://community.infineon.com/","Hi,","Show Less","tommylee","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2022/12/12","194","0","1","I'm trying to find the tolerance of package & footprint for BSZ215CH from the home page but i couldn't.","Would you help me get the tolerance of BSZ215CH?","-. Dimension tolerance of PG-TSDSON-8LTI (PG-TSDSON-8-31)","-. Dimension tolerance of PCB footprint","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92736","https://community.infineon.com/t5/image/serverpage/avatar-name/mexican/avatar-theme/candy/avatar-collection/food/avatar-display-size/profile/version/2?xdesc=1.0","Step file for Converter","https://community.infineon.com/t5/MOSFET-Si-SiC/Step-file-for-Converter/td-p/386367","Hi infineon team. Would it be feasible to get the step file for M3L2803R3S? It'd be super useful for modeling a concept we're working on.
Thank you!","Show More","https://community.infineon.com/","Hi infineon team. Would it be feasible to get the step file for M3L2803R3S? It'd be super useful for modeling a concept we're working on.","Show Less","mohi","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2022/12/7","281","0","3","Thank you!","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92044","https://community.infineon.com/t5/image/serverpage/avatar-name/cd/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","Calculate Switching Losses vs Drain-Source Voltage and use it in plecs","https://community.infineon.com/t5/MOSFET-Si-SiC/Calculate-Switching-Losses-vs-Drain-Source-Voltage-and-use-it-in-plecs/td-p/383646","Hi there, 
I already asked a similar question in another forum, but now I want to know for sure. I try to calculate the power losses off a selected FE...","Show More","https://community.infineon.com/","Hi there,","Show Less","DarkKnighter","https://community.infineon.com/html/@2B1A508C78E14E291DB4F746ED38E75D/badge_icons/Login_25.svg","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","2022/11/23","866","0","5","","","","On the other hand I found the paper: ""MOSFET Power Losses Calculation Using the Data-Sheet Parameters"".","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/91510","https://community.infineon.com/t5/image/serverpage/avatar-name/balloons/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","PG-HSOG-8 solder and pcb layout recommendations","https://community.infineon.com/t5/MOSFET-Si-SiC/PG-HSOG-8-solder-and-pcb-layout-recommendations/td-p/386010","Are there any special solder recommendations for the PG-HSOG-8 package given that the device we are planning to use (IPTG014N10NM5ATMA1) has a current...","Show More","https://community.infineon.com/","Are there any special solder recommendations for the PG-HSOG-8 package given that the device we are planning to use (IPTG014N10NM5ATMA1) has a current rating of 366A?  Are there any suggestions for board layout as far as copper weight and layers used to handle the current?","Show Less","RJJ","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2022/12/6","261","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/86796","https://community.infineon.com/t5/image/serverpage/avatar-name/guitar/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","IMW120R060M1H SPEC QUESTION","https://community.infineon.com/t5/MOSFET-Si-SiC/IMW120R060M1H-SPEC-QUESTION/td-p/385925","Why the dv/dt ruggedness and Reverse diode dv/dt of SiC MOSFET not result in datasheet?","","","","","KUOWENYUNG","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@1AD53FB798C4B8F7899EC55B7B0CACE8/badge_icons/Login_50.svg","2022/12/6","413","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/83526","https://community.infineon.com/html/@809ED64A7C313CC4C781A2681ADEFC00/assets/image_2021_02_09T14_02_44_651Z.png","Thermal Resistance - Dual N-Channel MOSFET BSC0921NDIATMA1","https://community.infineon.com/t5/MOSFET-Si-SiC/Thermal-Resistance-Dual-N-Channel-MOSFET-BSC0921NDIATMA1/td-p/386339","We are using the Infineon Dual N-MOSFET in our Laptop design. For our Main board thermal calculation, We need the below mentioned Thermal resistance d...","Show More","https://community.infineon.com/","We are using the Infineon Dual N-MOSFET in our Laptop design. For our Main board thermal calculation, We need the below mentioned Thermal resistance details","Show Less","Rakesh_Infineon","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2022/12/7","180","0","1","","Kindly provide the requested details as soon as possible.","MFG Name","If you are not able to provide the hen Please confirm how the heat is going to dissipate for these components, towards the board side or towards the case side?","S.No","Description","MFG Part Number"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/89466","https://community.infineon.com/t5/image/serverpage/avatar-name/robotoy/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","DAVE  error EVAL_3KW_50V_PSU","https://community.infineon.com/t5/MOSFET-Si-SiC/DAVE-error-EVAL-3KW-50V-PSU/td-p/386266","Hi all.
Compiled the EVAL_3KW_50V_PSU firmware
The HW signal connection does not contain any connections. How to restore connections?","Show More","https://community.infineon.com/","","Show Less","e_moir","https://community.infineon.com/html/@802D173B6CCE19D70A765EC56856B0C4/badge_icons/Reply%20to%20questions_10.svg","https://community.infineon.com/html/@2B1A508C78E14E291DB4F746ED38E75D/badge_icons/Login_25.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","2022/12/7","236","0","1","Compiled the EVAL_3KW_50V_PSU firmware","The HW signal connection does not contain any connections. How to restore connections?","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92730","https://community.infineon.com/t5/image/serverpage/avatar-name/dog/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","Element recognition by marking","https://community.infineon.com/t5/MOSFET-Si-SiC/Element-recognition-by-marking/td-p/386349","Hello, help to recognize the element by marking. Thank you so much for your help","","","","","davidenkomihail","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2022/12/7","290","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92730","https://community.infineon.com/t5/image/serverpage/avatar-name/dog/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","Element recognition by marking","https://community.infineon.com/t5/MOSFET-Si-SiC/Element-recognition-by-marking/td-p/386347","Пожалуйста, установите необходимое с определением элемента, помогите, пожалуйста, распознать элемент по маркировке и где можно посмотреть","Show More","https://community.infineon.com/","Пожалуйста, установите необходимое с определением элемента, помогите, пожалуйста, распознать элемент по маркировке и где можно посмотреть","Show Less","davidenkomihail","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2022/12/7","182","0","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92658","https://community.infineon.com/t5/image/serverpage/avatar-name/mummy/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","MARKING VERIFY OF P/N IRF540NPBF","https://community.infineon.com/t5/MOSFET-Si-SiC/MARKING-VERIFY-OF-P-N-IRF540NPBF/td-p/385907","HI Sir,
May i ask you is this material come from INFINEON?
seems the marking is difference....with the specification, 
one of them haven't the IR LOGO...","Show More","https://community.infineon.com/","HI Sir,","Show Less","Victor_Lai","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2022/12/6","284","0","3","May i ask you is this material come from INFINEON?","seems the marking is difference....with the specification,","one of them haven't the IR LOGO and two of them the DOT mark at difference places,","please kindly help to check and confirm, thanks.","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92710","https://community.infineon.com/t5/image/serverpage/avatar-name/video/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","62mm CoolSiC modules","https://community.infineon.com/t5/MOSFET-Si-SiC/62mm-CoolSiC-modules/td-p/386292","Hello,
This presentation from July 2022 highlights (p15) 62mm CoolSiC modues for converters in 100kW-250kW region.
https://www.infineon.com/dgdl/Infineon-High-Power_Semiconductor_Solutions_for_Green_Hydrogen_Electrolyzer_Applications-ApplicationPresentation-v01_00-EN.pdf?fileId=8ac78c8c821f3890018281f9cd1b2db8...","Show More","https://community.infineon.com/","Hello,","Show Less","Richard-S","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2022/12/7","194","0","2","This presentation from July 2022 highlights (p15) 62mm CoolSiC modues for converters in 100kW-250kW region.","","However, in the Product Selector, all 62mm 1200V CoolSiC modules are marked as 'discontinued'. Are the existing modules being replaced with new generation 62mm, or is 62mm now an obsolete housing for CoolSiC?","Kind regards,","","",""
